Contest,Candidate Issue,Party,Precinct Name,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
District Court of Appeal - Retain Sasso,No,,Precinct 229,-,-,-,102,28.18
District Court of Appeal - Retain Sasso,No,,Precinct 230,-,-,-,6,60.00
District Court of Appeal - Retain Sasso,No,,Precinct 231,80,119,65,264,36.62
District Court of Appeal - Retain Sasso,No,,Precinct 233,85,96,42,223,45.14
District Court of Appeal - Retain Sasso,No,,Precinct 234,-,-,-,70,32.71
District Court of Appeal - Retain Sasso,No,,Precinct 235,212,247,61,520,28.43
District Court of Appeal - Retain Sasso,No,,Precinct 236,-,-,-,155,33.19
District Court of Appeal - Retain Sasso,No,,Precinct 237,-,-,-,9,21.43
District Court of Appeal - Retain Sasso,No,,Precinct 238,-,-,-,8,25.00
District Court of Appeal - Retain Sasso,No,,Precinct 239,-,-,-,2,100.00
District Court of Appeal - Retain Sasso,No,,Precinct 240,-,-,-,244,25.03
District Court of Appeal - Retain Sasso,No,,Precinct 300,287,148,140,575,35.23
District Court of Appeal - Retain Sasso,No,,Precinct 301,-,-,-,93,24.80
District Court of Appeal - Retain Sasso,No,,Precinct 302,293,221,239,753,27.73
District Court of Appeal - Retain Sasso,No,,Precinct 303,589,613,183,1385,31.11
District Court of Appeal - Retain Sasso,No,,Precinct 304,443,184,225,852,27.44
District Court of Appeal - Retain Sasso,No,,Precinct 305,260,156,158,574,30.08
District Court of Appeal - Retain Sasso,No,,Precinct 306,188,112,95,395,38.16
District Court of Appeal - Retain Sasso,No,,Precinct 307,-,-,-,277,25.02
District Court of Appeal - Retain Sasso,No,,Precinct 308,282,322,161,765,30.15
District Court of Appeal - Retain Sasso,No,,Precinct 309,1125,969,260,2354,29.07
District Court of Appeal - Retain Sasso,No,,Precinct 310,222,156,109,487,28.18
District Court of Appeal - Retain Sasso,No,,Precinct 311,310,135,124,569,31.54
District Court of Appeal - Retain Sasso,No,,Precinct 312,234,98,89,421,26.66
District Court of Appeal - Retain Sasso,No,,Precinct 313,879,741,210,1830,30.79
District Court of Appeal - Retain Sasso,No,,Precinct 314,327,370,127,824,33.09
District Court of Appeal - Retain Sasso,No,,Precinct 315,452,365,147,964,32.44
District Court of Appeal - Retain Sasso,No,,Precinct 316,374,273,216,863,31.62
District Court of Appeal - Retain Sasso,No,,Precinct 317,654,390,170,1214,30.59
District Court of Appeal - Retain Sasso,No,,Precinct 318,356,153,173,682,29.58
District Court of Appeal - Retain Sasso,No,,Precinct 319,-,-,-,3,42.86
District Court of Appeal - Retain Sasso,No,,Precinct 320,-,-,-,19,25.68
District Court of Appeal - Retain Sasso,No,,Precinct 321,-,-,-,101,37.13
District Court of Appeal - Retain Sasso,No,,Precinct 322,573,362,136,1071,30.09
District Court of Appeal - Retain Sasso,No,,Precinct 323,-,-,-,76,34.08
District Court of Appeal - Retain Sasso,No,,Precinct 324,80,46,34,160,27.83
District Court of Appeal - Retain Sasso,No,,Precinct 325,-,-,-,58,19.14
District Court of Appeal - Retain Sasso,No,,Precinct 326,-,-,-,86,25.90
District Court of Appeal - Retain Sasso,No,,Precinct 327,-,-,-,95,24.30
District Court of Appeal - Retain Sasso,No,,Precinct 328,-,-,-,89,26.97
District Court of Appeal - Retain Sasso,No,,Precinct 400,405,388,172,965,30.58
District Court of Appeal - Retain Sasso,No,,Precinct 402,362,380,135,877,30.79
District Court of Appeal - Retain Sasso,No,,Precinct 403,102,87,95,284,31.17
District Court of Appeal - Retain Sasso,No,,Precinct 404,524,502,177,1203,28.68
District Court of Appeal - Retain Sasso,No,,Precinct 405,495,496,153,1144,31.29
District Court of Appeal - Retain Sasso,No,,Precinct 406,630,454,169,1253,27.97
District Court of Appeal - Retain Sasso,No,,Precinct 407,42,34,34,110,32.84
District Court of Appeal - Retain Sasso,No,,Precinct 408,119,104,86,309,31.37
District Court of Appeal - Retain Sasso,No,,Precinct 409,540,501,170,1211,27.71
District Court of Appeal - Retain Sasso,No,,Precinct 410,62,49,71,182,27.91
District Court of Appeal - Retain Sasso,No,,Precinct 411,-,-,-,208,27.19
District Court of Appeal - Retain Sasso,No,,Precinct 412,112,75,42,229,27.07
District Court of Appeal - Retain Sasso,No,,Precinct 414,414,389,166,969,30.50
District Court of Appeal - Retain Sasso,No,,Precinct 415,310,338,76,724,30.85
District Court of Appeal - Retain Sasso,No,,Precinct 416,164,154,51,369,25.19
District Court of Appeal - Retain Sasso,No,,Precinct 417,507,370,178,1055,27.81
District Court of Appeal - Retain Sasso,No,,Precinct 418,254,305,48,607,25.08
District Court of Appeal - Retain Sasso,No,,Precinct 419,206,158,66,430,23.82
District Court of Appeal - Retain Sasso,No,,Precinct 420,349,234,81,664,28.40
District Court of Appeal - Retain Sasso,No,,Precinct 421,445,357,80,882,26.91
District Court of Appeal - Retain Sasso,No,,Precinct 422,546,563,138,1247,28.28
District Court of Appeal - Retain Sasso,No,,Precinct 424,399,395,83,877,27.43
District Court of Appeal - Retain Sasso,No,,Precinct 425,-,-,-,112,21.21
District Court of Appeal - Retain Sasso,No,,Precinct 426,192,128,55,375,27.61
District Court of Appeal - Retain Sasso,No,,Precinct 427,389,378,99,866,27.05
District Court of Appeal - Retain Sasso,No,,Precinct 428,468,382,167,1017,26.97
District Court of Appeal - Retain Sasso,No,,Precinct 429,-,-,-,437,23.87
District Court of Appeal - Retain Sasso,No,,Precinct 430,-,-,-,197,26.44
District Court of Appeal - Retain Sasso,No,,Precinct 431,139,93,49,281,26.48
District Court of Appeal - Retain Sasso,No,,Precinct 432,-,-,-,31,26.27
District Court of Appeal - Retain Sasso,No,,Precinct 433,-,-,-,2,7.69
District Court of Appeal - Retain Sasso,No,,Precinct 434,-,-,-,2,40.00
District Court of Appeal - Retain Sasso,No,,Precinct 435,-,-,-,16,25.40
District Court of Appeal - Retain Sasso,No,,Precinct 436,0,0,0,0,0.00
District Court of Appeal - Retain Sasso,No,,Precinct 437,-,-,-,124,27.19
District Court of Appeal - Retain Sasso,No,,Precinct 438,0,0,0,0,0.00
District Court of Appeal - Retain Sasso,No,,Precinct 439,0,0,0,0,0.00
District Court of Appeal - Retain Sasso,No,,Precinct 440,-,-,-,12,34.29
District Court of Appeal - Retain Sasso,No,,Precinct 441,302,317,41,660,25.29
District Court of Appeal - Retain Sasso,No,,Precinct 442,-,-,-,2,40.00
District Court of Appeal - Retain Sasso,No,,Precinct 443,0,0,0,0,0.00
District Court of Appeal - Retain Sasso,No,,Precinct 500,158,104,84,346,32.19
District Court of Appeal - Retain Sasso,No,,Precinct 501,46,33,69,148,34.50
District Court of Appeal - Retain Sasso,No,,Precinct 502,276,245,155,676,31.47
District Court of Appeal - Retain Sasso,No,,Precinct 503,312,238,67,617,26.76
District Court of Appeal - Retain Sasso,No,,Precinct 504,-,-,-,160,27.40
District Court of Appeal - Retain Sasso,No,,Precinct 505,337,263,147,747,29.25
District Court of Appeal - Retain Sasso,No,,Precinct 506,238,164,127,529,29.28
District Court of Appeal - Retain Sasso,No,,Precinct 507,407,339,228,974,30.33
District Court of Appeal - Retain Sasso,No,,Precinct 508,184,163,77,424,29.32
District Court of Appeal - Retain Sasso,No,,Precinct 509,84,38,34,156,33.69
District Court of Appeal - Retain Sasso,No,,Precinct 510,871,692,275,1838,30.89
District Court of Appeal - Retain Sasso,No,,Precinct 511,191,205,92,488,26.00
District Court of Appeal - Retain Sasso,No,,Precinct 512,247,258,74,579,27.02
District Court of Appeal - Retain Sasso,No,,Precinct 513,-,-,-,97,24.01
District Court of Appeal - Retain Sasso,No,,Precinct 515,337,275,121,733,30.92
District Court of Appeal - Retain Sasso,No,,Precinct 516,689,579,223,1491,30.50
District Court of Appeal - Retain Sasso,No,,Precinct 517,606,498,197,1301,31.72
District Court of Appeal - Retain Sasso,No,,Precinct 518,301,281,109,691,27.48
District Court of Appeal - Retain Sasso,No,,Precinct 519,649,589,163,1401,31.36
District Court of Appeal - Retain Sasso,No,,Precinct 520,512,415,209,1136,31.63
District Court of Appeal - Retain Sasso,No,,Precinct 521,458,443,165,1066,31.29
District Court of Appeal - Retain Sasso,No,,Precinct 522,-,-,-,84,28.09
District Court of Appeal - Retain Sasso,No,,Precinct 523,102,73,37,212,30.99
District Court of Appeal - Retain Sasso,No,,Precinct 525,191,207,35,433,26.02
District Court of Appeal - Retain Sasso,No,,Precinct 527,224,225,84,533,30.95
District Court of Appeal - Retain Sasso,No,,Precinct 528,135,73,66,274,35.17
District Court of Appeal - Retain Sasso,No,,Precinct 529,156,125,80,361,33.00
District Court of Appeal - Retain Sasso,No,,Precinct 530,-,-,-,187,28.04
District Court of Appeal - Retain Sasso,No,,Precinct 531,-,-,-,2,66.67
District Court of Appeal - Retain Sasso,No,,Precinct 999,-,-,-,156,32.43
District Court of Appeal - Retain Wallis,Yes,,Precinct 100,436,374,316,1126,73.64
District Court of Appeal - Retain Wallis,Yes,,Precinct 102,165,202,86,453,70.34
District Court of Appeal - Retain Wallis,Yes,,Precinct 103,732,680,447,1859,72.87
District Court of Appeal - Retain Wallis,Yes,,Precinct 104,832,787,730,2349,73.41
District Court of Appeal - Retain Wallis,Yes,,Precinct 105,1000,991,827,2818,72.22
District Court of Appeal - Retain Wallis,Yes,,Precinct 106,387,414,543,1344,75.76
District Court of Appeal - Retain Wallis,Yes,,Precinct 107,480,367,207,1054,69.89
District Court of Appeal - Retain Wallis,Yes,,Precinct 108,911,783,409,2103,65.03
District Court of Appeal - Retain Wallis,Yes,,Precinct 109,1080,962,620,2662,70.97
District Court of Appeal - Retain Wallis,Yes,,Precinct 111,447,496,349,1292,70.07
District Court of Appeal - Retain Wallis,Yes,,Precinct 112,631,572,342,1545,71.20
District Court of Appeal - Retain Wallis,Yes,,Precinct 113,473,600,440,1513,69.44
District Court of Appeal - Retain Wallis,Yes,,Precinct 114,1102,1033,738,2873,72.08
District Court of Appeal - Retain Wallis,Yes,,Precinct 115,795,707,341,1843,71.99
District Court of Appeal - Retain Wallis,Yes,,Precinct 116,1157,753,320,2230,73.96
District Court of Appeal - Retain Wallis,Yes,,Precinct 118,1019,1043,773,2835,70.68
District Court of Appeal - Retain Wallis,Yes,,Precinct 120,224,165,113,502,64.36
District Court of Appeal - Retain Wallis,Yes,,Precinct 121,464,512,229,1205,73.34
District Court of Appeal - Retain Wallis,Yes,,Precinct 122,376,423,410,1209,70.54
District Court of Appeal - Retain Wallis,Yes,,Precinct 123,535,592,421,1548,68.83
District Court of Appeal - Retain Wallis,Yes,,Precinct 124,630,578,621,1829,69.62
District Court of Appeal - Retain Wallis,Yes,,Precinct 125,603,695,573,1871,69.55
District Court of Appeal - Retain Wallis,Yes,,Precinct 126,0,0,0,0,0.00
District Court of Appeal - Retain Wallis,Yes,,Precinct 127,234,152,125,511,70.97
District Court of Appeal - Retain Wallis,Yes,,Precinct 128,-,-,-,4,100.00
District Court of Appeal - Retain Wallis,Yes,,Precinct 129,-,-,-,27,90.00
District Court of Appeal - Retain Wallis,Yes,,Precinct 130,0,0,0,0,0.00
District Court of Appeal - Retain Wallis,Yes,,Precinct 131,350,369,108,827,74.57
District Court of Appeal - Retain Wallis,Yes,,Precinct 132,0,0,0,0,0.00
District Court of Appeal - Retain Wallis,Yes,,Precinct 133,0,0,0,0,0.00
District Court of Appeal - Retain Wallis,Yes,,Precinct 135,343,417,247,1007,72.34
District Court of Appeal - Retain Wallis,Yes,,Precinct 136,0,0,0,0,0.00
District Court of Appeal - Retain Wallis,Yes,,Precinct 200,344,307,257,908,68.37
District Court of Appeal - Retain Wallis,Yes,,Precinct 201,689,822,201,1712,74.24
District Court of Appeal - Retain Wallis,Yes,,Precinct 202,493,677,298,1468,72.57
District Court of Appeal - Retain Wallis,Yes,,Precinct 203,636,986,346,1968,71.25
District Court of Appeal - Retain Wallis,Yes,,Precinct 204,897,844,396,2137,69.97
District Court of Appeal - Retain Wallis,Yes,,Precinct 205,1338,1569,914,3821,74.24
District Court of Appeal - Retain Wallis,Yes,,Precinct 206,472,704,196,1372,72.44
District Court of Appeal - Retain Wallis,Yes,,Precinct 207,446,456,331,1233,70.46
District Court of Appeal - Retain Wallis,Yes,,Precinct 208,341,370,282,993,69.15
District Court of Appeal - Retain Wallis,Yes,,Precinct 209,452,551,345,1348,68.71
District Court of Appeal - Retain Wallis,Yes,,Precinct 211,659,635,420,1714,70.86
District Court of Appeal - Retain Wallis,Yes,,Precinct 212,370,329,112,811,67.64
District Court of Appeal - Retain Wallis,Yes,,Precinct 213,129,153,71,353,65.86
District Court of Appeal - Retain Wallis,Yes,,Precinct 214,446,402,316,1164,66.17
District Court of Appeal - Retain Wallis,Yes,,Precinct 215,296,269,163,728,74.44
District Court of Appeal - Retain Wallis,Yes,,Precinct 216,1224,1442,514,3180,69.71
District Court of Appeal - Retain Wallis,Yes,,Precinct 217,609,899,376,1884,71.01
District Court of Appeal - Retain Wallis,Yes,,Precinct 218,105,128,58,291,73.67
District Court of Appeal - Retain Wallis,Yes,,Precinct 219,869,823,497,2189,68.47
District Court of Appeal - Retain Wallis,Yes,,Precinct 220,160,143,86,389,71.12
District Court of Appeal - Retain Wallis,Yes,,Precinct 221,636,602,288,1526,70.81
District Court of Appeal - Retain Wallis,Yes,,Precinct 222,652,600,453,1705,71.40
District Court of Appeal - Retain Wallis,Yes,,Precinct 223,149,161,44,354,67.56
District Court of Appeal - Retain Wallis,Yes,,Precinct 224,1028,1102,562,2692,71.82
District Court of Appeal - Retain Wallis,Yes,,Precinct 225,-,-,-,5,55.56
District Court of Appeal - Retain Wallis,Yes,,Precinct 226,520,511,387,1418,68.30
District Court of Appeal - Retain Wallis,Yes,,Precinct 227,-,-,-,78,58.65
District Court of Appeal - Retain Wallis,Yes,,Precinct 228,160,216,144,520,65.91
District Court of Appeal - Retain Wallis,Yes,,Precinct 229,-,-,-,265,73.20
District Court of Appeal - Retain Wallis,Yes,,Precinct 230,-,-,-,6,60.00
District Court of Appeal - Retain Wallis,Yes,,Precinct 231,142,211,138,491,67.91
District Court of Appeal - Retain Wallis,Yes,,Precinct 233,120,123,72,315,64.55
District Court of Appeal - Retain Wallis,Yes,,Precinct 234,-,-,-,153,71.16
District Court of Appeal - Retain Wallis,Yes,,Precinct 235,408,696,166,1270,69.90
District Court of Appeal - Retain Wallis,Yes,,Precinct 236,124,129,59,312,67.97
District Court of Appeal - Retain Wallis,Yes,,Precinct 237,-,-,-,30,71.43
District Court of Appeal - Retain Wallis,Yes,,Precinct 238,-,-,-,24,75.00
District Court of Appeal - Retain Wallis,Yes,,Precinct 239,-,-,-,2,100.00
District Court of Appeal - Retain Wallis,Yes,,Precinct 240,260,392,84,736,75.88
District Court of Appeal - Retain Wallis,Yes,,Precinct 300,524,272,262,1058,65.55
District Court of Appeal - Retain Wallis,Yes,,Precinct 301,90,85,100,275,73.14
District Court of Appeal - Retain Wallis,Yes,,Precinct 302,652,615,697,1964,72.55
District Court of Appeal - Retain Wallis,Yes,,Precinct 303,1319,1337,461,3117,70.39
District Court of Appeal - Retain Wallis,Yes,,Precinct 304,1130,480,641,2251,72.68
District Court of Appeal - Retain Wallis,Yes,,Precinct 305,506,408,421,1335,70.30
District Court of Appeal - Retain Wallis,Yes,,Precinct 306,327,182,164,673,65.09
District Court of Appeal - Retain Wallis,Yes,,Precinct 307,419,347,77,843,76.01
District Court of Appeal - Retain Wallis,Yes,,Precinct 308,692,729,351,1772,70.01
District Court of Appeal - Retain Wallis,Yes,,Precinct 309,2426,2656,817,5899,73.14
District Court of Appeal - Retain Wallis,Yes,,Precinct 310,479,411,360,1250,72.72
District Court of Appeal - Retain Wallis,Yes,,Precinct 311,502,365,405,1272,71.02
District Court of Appeal - Retain Wallis,Yes,,Precinct 312,547,376,243,1166,73.98
District Court of Appeal - Retain Wallis,Yes,,Precinct 313,1776,1811,583,4170,70.40
District Court of Appeal - Retain Wallis,Yes,,Precinct 314,652,756,302,1710,69.09
District Court of Appeal - Retain Wallis,Yes,,Precinct 315,873,832,361,2066,69.56
District Court of Appeal - Retain Wallis,Yes,,Precinct 316,684,686,539,1909,70.31
District Court of Appeal - Retain Wallis,Yes,,Precinct 317,1318,1069,445,2832,71.64
District Court of Appeal - Retain Wallis,Yes,,Precinct 318,658,431,568,1657,72.17
District Court of Appeal - Retain Wallis,Yes,,Precinct 319,-,-,-,5,71.43
District Court of Appeal - Retain Wallis,Yes,,Precinct 320,-,-,-,58,78.38
District Court of Appeal - Retain Wallis,Yes,,Precinct 321,-,-,-,189,68.98
District Court of Appeal - Retain Wallis,Yes,,Precinct 322,1111,966,442,2519,70.94
District Court of Appeal - Retain Wallis,Yes,,Precinct 323,50,52,51,153,68.92
District Court of Appeal - Retain Wallis,Yes,,Precinct 324,189,138,94,421,73.34
District Court of Appeal - Retain Wallis,Yes,,Precinct 325,90,90,67,247,81.79
District Court of Appeal - Retain Wallis,Yes,,Precinct 326,83,97,73,253,76.44
District Court of Appeal - Retain Wallis,Yes,,Precinct 327,110,131,65,306,79.27
District Court of Appeal - Retain Wallis,Yes,,Precinct 328,74,79,90,243,73.86
District Court of Appeal - Retain Wallis,Yes,,Precinct 400,804,948,456,2208,70.27
District Court of Appeal - Retain Wallis,Yes,,Precinct 402,767,856,305,1928,68.20
District Court of Appeal - Retain Wallis,Yes,,Precinct 403,209,205,220,634,70.06
District Court of Appeal - Retain Wallis,Yes,,Precinct 404,1081,1405,512,2998,71.83
District Court of Appeal - Retain Wallis,Yes,,Precinct 405,897,1219,452,2568,70.28
District Court of Appeal - Retain Wallis,Yes,,Precinct 406,1292,1392,605,3289,73.69
District Court of Appeal - Retain Wallis,Yes,,Precinct 407,60,78,83,221,65.58
District Court of Appeal - Retain Wallis,Yes,,Precinct 408,198,256,203,657,67.59
District Court of Appeal - Retain Wallis,Yes,,Precinct 409,1171,1428,605,3204,73.86
District Court of Appeal - Retain Wallis,Yes,,Precinct 410,135,188,143,466,71.91
District Court of Appeal - Retain Wallis,Yes,,Precinct 411,201,234,112,547,72.26
District Court of Appeal - Retain Wallis,Yes,,Precinct 412,268,203,151,622,73.61
District Court of Appeal - Retain Wallis,Yes,,Precinct 414,822,970,445,2237,70.75
District Court of Appeal - Retain Wallis,Yes,,Precinct 415,594,827,225,1646,70.37
District Court of Appeal - Retain Wallis,Yes,,Precinct 416,454,460,165,1079,74.06
District Court of Appeal - Retain Wallis,Yes,,Precinct 417,1064,1148,539,2751,72.99
District Court of Appeal - Retain Wallis,Yes,,Precinct 418,648,987,187,1822,76.39
District Court of Appeal - Retain Wallis,Yes,,Precinct 419,547,467,345,1359,75.75
District Court of Appeal - Retain Wallis,Yes,,Precinct 420,717,681,313,1711,73.78
District Court of Appeal - Retain Wallis,Yes,,Precinct 421,1049,1035,355,2439,74.88
District Court of Appeal - Retain Wallis,Yes,,Precinct 422,1190,1581,428,3199,72.87
District Court of Appeal - Retain Wallis,Yes,,Precinct 424,793,1261,318,2372,74.50
District Court of Appeal - Retain Wallis,Yes,,Precinct 425,242,155,31,428,81.06
District Court of Appeal - Retain Wallis,Yes,,Precinct 426,360,466,171,997,73.58
District Court of Appeal - Retain Wallis,Yes,,Precinct 427,888,1095,383,2366,74.54
District Court of Appeal - Retain Wallis,Yes,,Precinct 428,1126,1167,472,2765,73.62
District Court of Appeal - Retain Wallis,Yes,,Precinct 429,827,544,71,1442,79.06
District Court of Appeal - Retain Wallis,Yes,,Precinct 430,235,254,73,562,76.15
District Court of Appeal - Retain Wallis,Yes,,Precinct 431,353,262,160,775,73.67
District Court of Appeal - Retain Wallis,Yes,,Precinct 432,-,-,-,89,75.42
District Court of Appeal - Retain Wallis,Yes,,Precinct 433,-,-,-,24,92.31
District Court of Appeal - Retain Wallis,Yes,,Precinct 434,-,-,-,3,60.00
District Court of Appeal - Retain Wallis,Yes,,Precinct 435,-,-,-,50,79.37
District Court of Appeal - Retain Wallis,Yes,,Precinct 436,0,0,0,0,0.00
District Court of Appeal - Retain Wallis,Yes,,Precinct 437,97,179,52,328,73.05
District Court of Appeal - Retain Wallis,Yes,,Precinct 438,0,0,0,0,0.00
District Court of Appeal - Retain Wallis,Yes,,Precinct 439,0,0,0,0,0.00
District Court of Appeal - Retain Wallis,Yes,,Precinct 440,-,-,-,24,68.57
District Court of Appeal - Retain Wallis,Yes,,Precinct 441,669,1002,266,1937,74.70
District Court of Appeal - Retain Wallis,Yes,,Precinct 442,-,-,-,3,60.00
District Court of Appeal - Retain Wallis,Yes,,Precinct 443,0,0,0,0,0.00
District Court of Appeal - Retain Wallis,Yes,,Precinct 500,280,205,260,745,69.30
District Court of Appeal - Retain Wallis,Yes,,Precinct 501,87,46,159,292,69.36
District Court of Appeal - Retain Wallis,Yes,,Precinct 502,549,602,350,1501,69.72
District Court of Appeal - Retain Wallis,Yes,,Precinct 503,763,729,227,1719,74.87
District Court of Appeal - Retain Wallis,Yes,,Precinct 504,204,169,60,433,74.27
District Court of Appeal - Retain Wallis,Yes,,Precinct 505,704,719,430,1853,73.04
District Court of Appeal - Retain Wallis,Yes,,Precinct 506,454,455,368,1277,70.98
District Court of Appeal - Retain Wallis,Yes,,Precinct 507,779,859,574,2212,69.15
District Court of Appeal - Retain Wallis,Yes,,Precinct 508,404,406,193,1003,70.09
District Court of Appeal - Retain Wallis,Yes,,Precinct 509,155,77,72,304,66.67
District Court of Appeal - Retain Wallis,Yes,,Precinct 510,1660,1760,775,4195,70.75
District Court of Appeal - Retain Wallis,Yes,,Precinct 511,499,617,310,1426,76.34
District Court of Appeal - Retain Wallis,Yes,,Precinct 512,555,818,208,1581,73.81
District Court of Appeal - Retain Wallis,Yes,,Precinct 513,169,96,35,300,75.38
District Court of Appeal - Retain Wallis,Yes,,Precinct 515,672,698,314,1684,71.51
District Court of Appeal - Retain Wallis,Yes,,Precinct 516,1266,1466,638,3370,69.20
District Court of Appeal - Retain Wallis,Yes,,Precinct 517,1140,1166,541,2847,69.52
District Court of Appeal - Retain Wallis,Yes,,Precinct 518,697,764,383,1844,73.47
District Court of Appeal - Retain Wallis,Yes,,Precinct 519,1156,1448,496,3100,69.62
District Court of Appeal - Retain Wallis,Yes,,Precinct 520,969,991,512,2472,69.09
District Court of Appeal - Retain Wallis,Yes,,Precinct 521,917,1084,411,2412,71.13
District Court of Appeal - Retain Wallis,Yes,,Precinct 522,92,73,38,203,70.00
District Court of Appeal - Retain Wallis,Yes,,Precinct 523,177,208,91,476,70.31
District Court of Appeal - Retain Wallis,Yes,,Precinct 525,423,695,133,1251,75.23
District Court of Appeal - Retain Wallis,Yes,,Precinct 527,449,508,242,1199,69.95
District Court of Appeal - Retain Wallis,Yes,,Precinct 528,214,161,135,510,65.81
District Court of Appeal - Retain Wallis,Yes,,Precinct 529,344,243,159,746,68.88
District Court of Appeal - Retain Wallis,Yes,,Precinct 530,235,182,74,491,73.50
District Court of Appeal - Retain Wallis,Yes,,Precinct 531,-,-,-,1,33.33
District Court of Appeal - Retain Wallis,Yes,,Precinct 999,-,-,-,326,68.78
District Court of Appeal - Retain Wallis,No,,Precinct 100,139,128,136,403,26.36
District Court of Appeal - Retain Wallis,No,,Precinct 102,94,53,44,191,29.66
District Court of Appeal - Retain Wallis,No,,Precinct 103,320,245,127,692,27.13
District Court of Appeal - Retain Wallis,No,,Precinct 104,319,263,269,851,26.59
District Court of Appeal - Retain Wallis,No,,Precinct 105,400,349,335,1084,27.78
District Court of Appeal - Retain Wallis,No,,Precinct 106,148,139,143,430,24.24
District Court of Appeal - Retain Wallis,No,,Precinct 107,204,178,72,454,30.11
District Court of Appeal - Retain Wallis,No,,Precinct 108,470,437,224,1131,34.97
District Court of Appeal - Retain Wallis,No,,Precinct 109,421,382,286,1089,29.03
District Court of Appeal - Retain Wallis,No,,Precinct 111,218,189,145,552,29.93
District Court of Appeal - Retain Wallis,No,,Precinct 112,274,230,121,625,28.80
District Court of Appeal - Retain Wallis,No,,Precinct 113,236,251,179,666,30.56
District Court of Appeal - Retain Wallis,No,,Precinct 114,480,365,268,1113,27.92
District Court of Appeal - Retain Wallis,No,,Precinct 115,311,261,145,717,28.01
District Court of Appeal - Retain Wallis,No,,Precinct 116,412,273,100,785,26.04
District Court of Appeal - Retain Wallis,No,,Precinct 118,489,418,269,1176,29.32
District Court of Appeal - Retain Wallis,No,,Precinct 120,114,102,62,278,35.64
District Court of Appeal - Retain Wallis,No,,Precinct 121,166,181,91,438,26.66
District Court of Appeal - Retain Wallis,No,,Precinct 122,165,185,155,505,29.46
District Court of Appeal - Retain Wallis,No,,Precinct 123,296,252,153,701,31.17
District Court of Appeal - Retain Wallis,No,,Precinct 124,307,249,242,798,30.38
District Court of Appeal - Retain Wallis,No,,Precinct 125,311,300,208,819,30.45
District Court of Appeal - Retain Wallis,No,,Precinct 126,0,0,0,0,0.00
District Court of Appeal - Retain Wallis,No,,Precinct 127,92,65,52,209,29.03
District Court of Appeal - Retain Wallis,No,,Precinct 128,0,0,0,0,0.00
District Court of Appeal - Retain Wallis,No,,Precinct 129,-,-,-,3,10.00
District Court of Appeal - Retain Wallis,No,,Precinct 130,0,0,0,0,0.00
District Court of Appeal - Retain Wallis,No,,Precinct 131,125,121,36,282,25.43
District Court of Appeal - Retain Wallis,No,,Precinct 132,0,0,0,0,0.00
District Court of Appeal - Retain Wallis,No,,Precinct 133,0,0,0,0,0.00
District Court of Appeal - Retain Wallis,No,,Precinct 135,163,137,85,385,27.66
District Court of Appeal - Retain Wallis,No,,Precinct 136,0,0,0,0,0.00
District Court of Appeal - Retain Wallis,No,,Precinct 200,172,154,94,420,31.63
District Court of Appeal - Retain Wallis,No,,Precinct 201,226,296,72,594,25.76
District Court of Appeal - Retain Wallis,No,,Precinct 202,210,242,103,555,27.43
District Court of Appeal - Retain Wallis,No,,Precinct 203,280,390,124,794,28.75
District Court of Appeal - Retain Wallis,No,,Precinct 204,420,326,171,917,30.03
District Court of Appeal - Retain Wallis,No,,Precinct 205,539,528,259,1326,25.76
District Court of Appeal - Retain Wallis,No,,Precinct 206,210,246,66,522,27.56
District Court of Appeal - Retain Wallis,No,,Precinct 207,219,188,110,517,29.54
District Court of Appeal - Retain Wallis,No,,Precinct 208,194,162,87,443,30.85
District Court of Appeal - Retain Wallis,No,,Precinct 209,207,260,147,614,31.29
District Court of Appeal - Retain Wallis,No,,Precinct 211,273,259,173,705,29.14
District Court of Appeal - Retain Wallis,No,,Precinct 212,158,174,56,388,32.36
District Court of Appeal - Retain Wallis,No,,Precinct 213,59,83,41,183,34.14
District Court of Appeal - Retain Wallis,No,,Precinct 214,240,240,115,595,33.83
District Court of Appeal - Retain Wallis,No,,Precinct 215,111,81,58,250,25.56
District Court of Appeal - Retain Wallis,No,,Precinct 216,583,593,206,1382,30.29
District Court of Appeal - Retain Wallis,No,,Precinct 217,276,332,161,769,28.99
District Court of Appeal - Retain Wallis,No,,Precinct 218,-,-,-,104,26.33
District Court of Appeal - Retain Wallis,No,,Precinct 219,440,369,199,1008,31.53
District Court of Appeal - Retain Wallis,No,,Precinct 220,75,53,30,158,28.88
District Court of Appeal - Retain Wallis,No,,Precinct 221,297,223,109,629,29.19
District Court of Appeal - Retain Wallis,No,,Precinct 222,301,216,166,683,28.60
District Court of Appeal - Retain Wallis,No,,Precinct 223,-,-,-,170,32.44
District Court of Appeal - Retain Wallis,No,,Precinct 224,473,404,179,1056,28.18
District Court of Appeal - Retain Wallis,No,,Precinct 225,-,-,-,4,44.44
District Court of Appeal - Retain Wallis,No,,Precinct 226,268,225,165,658,31.70
District Court of Appeal - Retain Wallis,No,,Precinct 227,-,-,-,55,41.35
District Court of Appeal - Retain Wallis,No,,Precinct 228,124,96,49,269,34.09
District Court of Appeal - Retain Wallis,No,,Precinct 229,-,-,-,97,26.80
District Court of Appeal - Retain Wallis,No,,Precinct 230,-,-,-,4,40.00
