Contest,Candidate Issue,Party,Precinct Name,Provisional Votes,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
"County Commissioner, District 5 ",Henry M. Duhart,DEM,Precinct 92,-,-,-,-,36,23.53
"County Commissioner, District 5 ",Henry M. Duhart,DEM,Precinct 93,-,-,-,-,1,20.00
"County Commissioner, District 5 ",Henry M. Duhart,DEM,Precinct 94,0,0,0,0,0,0.00
Justice of the Supreme Court #1,Yes,,Precinct 1,-,-,-,-,2540,66.93
Justice of the Supreme Court #1,Yes,,Precinct 6,-,-,-,-,1035,63.89
Justice of the Supreme Court #1,Yes,,Precinct 7,-,-,-,-,942,64.04
Justice of the Supreme Court #1,Yes,,Precinct 8,0,595,683,375,1653,69.98
Justice of the Supreme Court #1,Yes,,Precinct 9,0,775,389,373,1537,68.83
Justice of the Supreme Court #1,Yes,,Precinct 10,0,89,101,54,244,62.72
Justice of the Supreme Court #1,Yes,,Precinct 11,0,418,544,140,1102,68.40
Justice of the Supreme Court #1,Yes,,Precinct 12,0,971,1123,423,2517,69.22
Justice of the Supreme Court #1,Yes,,Precinct 13,0,554,608,246,1408,65.22
Justice of the Supreme Court #1,Yes,,Precinct 14,-,-,-,-,1068,55.11
Justice of the Supreme Court #1,Yes,,Precinct 15,-,-,-,-,1978,73.53
Justice of the Supreme Court #1,Yes,,Precinct 16,0,848,532,487,1867,68.34
Justice of the Supreme Court #1,Yes,,Precinct 17,-,-,-,-,1084,57.32
Justice of the Supreme Court #1,Yes,,Precinct 18,0,242,253,152,647,59.14
Justice of the Supreme Court #1,Yes,,Precinct 19,-,-,-,-,1029,61.54
Justice of the Supreme Court #1,Yes,,Precinct 20,0,224,201,160,585,74.43
Justice of the Supreme Court #1,Yes,,Precinct 21,0,646,527,383,1556,70.25
Justice of the Supreme Court #1,Yes,,Precinct 22,0,707,970,334,2011,65.55
Justice of the Supreme Court #1,Yes,,Precinct 23,-,-,-,-,1758,65.35
Justice of the Supreme Court #1,Yes,,Precinct 24,-,-,-,-,693,55.04
Justice of the Supreme Court #1,Yes,,Precinct 25,-,-,-,-,1909,68.11
Justice of the Supreme Court #1,Yes,,Precinct 26,0,753,933,302,1988,64.23
Justice of the Supreme Court #1,Yes,,Precinct 28,-,-,-,-,1154,68.85
Justice of the Supreme Court #1,Yes,,Precinct 29,0,110,219,72,401,71.74
Justice of the Supreme Court #1,Yes,,Precinct 31,0,403,154,450,1007,75.32
Justice of the Supreme Court #1,Yes,,Precinct 33,-,-,-,-,217,78.34
Justice of the Supreme Court #1,Yes,,Precinct 35,0,327,388,186,901,66.64
Justice of the Supreme Court #1,Yes,,Precinct 36,0,342,423,143,908,65.99
Justice of the Supreme Court #1,Yes,,Precinct 37,0,910,1126,477,2513,62.13
Justice of the Supreme Court #1,Yes,,Precinct 38,-,-,-,-,772,69.42
Justice of the Supreme Court #1,Yes,,Precinct 39,0,430,268,369,1067,70.38
Justice of the Supreme Court #1,Yes,,Precinct 40,0,301,342,248,891,65.13
Justice of the Supreme Court #1,Yes,,Precinct 41,-,-,-,-,1944,66.58
Justice of the Supreme Court #1,Yes,,Precinct 42,-,-,-,-,2614,69.93
Justice of the Supreme Court #1,Yes,,Precinct 43,0,1166,749,531,2446,72.41
Justice of the Supreme Court #1,Yes,,Precinct 45,-,-,-,-,1200,66.70
Justice of the Supreme Court #1,Yes,,Precinct 46,-,-,-,-,1713,64.28
Justice of the Supreme Court #1,Yes,,Precinct 47,-,-,-,-,1553,63.41
Justice of the Supreme Court #1,Yes,,Precinct 49,-,-,-,-,2434,64.36
Justice of the Supreme Court #1,Yes,,Precinct 50,-,-,-,-,3815,62.72
Justice of the Supreme Court #1,Yes,,Precinct 51,-,-,-,-,1927,63.93
Justice of the Supreme Court #1,Yes,,Precinct 52,0,420,366,216,1002,69.68
Justice of the Supreme Court #1,Yes,,Precinct 53,-,-,-,-,1961,67.09
Justice of the Supreme Court #1,Yes,,Precinct 56,0,573,550,251,1374,66.80
Justice of the Supreme Court #1,Yes,,Precinct 60,0,86,65,127,278,68.81
Justice of the Supreme Court #1,Yes,,Precinct 63,-,-,-,-,72,60.50
Justice of the Supreme Court #1,Yes,,Precinct 65,0,196,33,329,558,78.93
Justice of the Supreme Court #1,Yes,,Precinct 66,0,379,519,151,1049,69.10
Justice of the Supreme Court #1,Yes,,Precinct 67,-,-,-,-,1552,70.67
Justice of the Supreme Court #1,Yes,,Precinct 68,0,709,769,350,1828,65.57
Justice of the Supreme Court #1,Yes,,Precinct 71,0,1119,1203,480,2802,62.39
Justice of the Supreme Court #1,Yes,,Precinct 73,-,-,-,-,2760,65.62
Justice of the Supreme Court #1,Yes,,Precinct 74,0,600,338,433,1371,76.38
Justice of the Supreme Court #1,Yes,,Precinct 75,0,433,508,186,1127,66.18
Justice of the Supreme Court #1,Yes,,Precinct 82,0,775,781,376,1932,69.05
Justice of the Supreme Court #1,Yes,,Precinct 83,-,-,-,-,3489,61.89
Justice of the Supreme Court #1,Yes,,Precinct 84,-,-,-,-,2514,63.95
Justice of the Supreme Court #1,Yes,,Precinct 85,-,-,-,-,5924,66.36
Justice of the Supreme Court #1,Yes,,Precinct 86,0,674,549,209,1432,69.99
Justice of the Supreme Court #1,Yes,,Precinct 89,-,-,-,-,5334,67.76
Justice of the Supreme Court #1,Yes,,Precinct 91,-,-,-,-,278,60.17
Justice of the Supreme Court #1,Yes,,Precinct 92,-,-,-,-,96,70.59
Justice of the Supreme Court #1,Yes,,Precinct 93,-,-,-,-,3,60.00
Justice of the Supreme Court #1,Yes,,Precinct 94,-,-,-,-,5,100.00
Justice of the Supreme Court #1,No,,Precinct 1,-,-,-,-,1255,33.07
Justice of the Supreme Court #1,No,,Precinct 6,0,257,268,60,585,36.11
Justice of the Supreme Court #1,No,,Precinct 7,-,-,-,-,529,35.96
Justice of the Supreme Court #1,No,,Precinct 8,-,-,-,-,709,30.02
Justice of the Supreme Court #1,No,,Precinct 9,0,407,184,105,696,31.17
Justice of the Supreme Court #1,No,,Precinct 10,-,-,-,-,145,37.28
Justice of the Supreme Court #1,No,,Precinct 11,0,241,194,74,509,31.60
Justice of the Supreme Court #1,No,,Precinct 12,-,-,-,-,1119,30.78
Justice of the Supreme Court #1,No,,Precinct 13,-,-,-,-,751,34.78
Justice of the Supreme Court #1,No,,Precinct 14,0,472,310,88,870,44.89
Justice of the Supreme Court #1,No,,Precinct 15,0,452,131,129,712,26.47
Justice of the Supreme Court #1,No,,Precinct 16,0,471,210,184,865,31.66
Justice of the Supreme Court #1,No,,Precinct 17,0,362,305,140,807,42.68
Justice of the Supreme Court #1,No,,Precinct 18,0,232,132,83,447,40.86
Justice of the Supreme Court #1,No,,Precinct 19,-,-,-,-,643,38.46
Justice of the Supreme Court #1,No,,Precinct 20,0,117,45,39,201,25.57
Justice of the Supreme Court #1,No,,Precinct 21,0,384,156,119,659,29.75
Justice of the Supreme Court #1,No,,Precinct 22,0,565,380,112,1057,34.45
Justice of the Supreme Court #1,No,,Precinct 23,0,459,318,155,932,34.65
Justice of the Supreme Court #1,No,,Precinct 24,-,-,-,-,566,44.96
Justice of the Supreme Court #1,No,,Precinct 25,0,483,300,111,894,31.89
Justice of the Supreme Court #1,No,,Precinct 26,0,567,421,119,1107,35.77
Justice of the Supreme Court #1,No,,Precinct 28,0,232,233,57,522,31.15
Justice of the Supreme Court #1,No,,Precinct 29,-,-,-,-,158,28.26
Justice of the Supreme Court #1,No,,Precinct 31,-,-,-,-,330,24.68
Justice of the Supreme Court #1,No,,Precinct 33,-,-,-,-,60,21.66
Justice of the Supreme Court #1,No,,Precinct 35,0,233,153,65,451,33.36
Justice of the Supreme Court #1,No,,Precinct 36,0,239,162,67,468,34.01
Justice of the Supreme Court #1,No,,Precinct 37,0,776,560,196,1532,37.87
Justice of the Supreme Court #1,No,,Precinct 38,0,166,111,63,340,30.58
Justice of the Supreme Court #1,No,,Precinct 39,-,-,-,-,449,29.62
Justice of the Supreme Court #1,No,,Precinct 40,0,191,163,123,477,34.87
Justice of the Supreme Court #1,No,,Precinct 41,0,496,349,131,976,33.42
Justice of the Supreme Court #1,No,,Precinct 42,0,661,341,122,1124,30.07
Justice of the Supreme Court #1,No,,Precinct 43,-,-,-,-,932,27.59
Justice of the Supreme Court #1,No,,Precinct 45,0,309,204,86,599,33.30
Justice of the Supreme Court #1,No,,Precinct 46,-,-,-,-,952,35.72
Justice of the Supreme Court #1,No,,Precinct 47,0,444,305,147,896,36.59
Justice of the Supreme Court #1,No,,Precinct 49,0,756,450,142,1348,35.64
Justice of the Supreme Court #1,No,,Precinct 50,0,1123,924,221,2268,37.28
Justice of the Supreme Court #1,No,,Precinct 51,-,-,-,-,1087,36.07
Justice of the Supreme Court #1,No,,Precinct 52,-,-,-,-,436,30.32
Justice of the Supreme Court #1,No,,Precinct 53,0,516,317,129,962,32.91
Justice of the Supreme Court #1,No,,Precinct 56,0,352,230,101,683,33.20
Justice of the Supreme Court #1,No,,Precinct 60,-,-,-,-,126,31.19
Justice of the Supreme Court #1,No,,Precinct 63,-,-,-,-,47,39.50
Justice of the Supreme Court #1,No,,Precinct 65,-,-,-,-,149,21.07
Justice of the Supreme Court #1,No,,Precinct 66,0,246,182,41,469,30.90
Justice of the Supreme Court #1,No,,Precinct 67,-,-,-,-,644,29.33
Justice of the Supreme Court #1,No,,Precinct 68,-,-,-,-,960,34.43
Justice of the Supreme Court #1,No,,Precinct 71,0,842,608,239,1689,37.61
Justice of the Supreme Court #1,No,,Precinct 73,0,707,562,177,1446,34.38
Justice of the Supreme Court #1,No,,Precinct 74,0,239,75,110,424,23.62
Justice of the Supreme Court #1,No,,Precinct 75,0,253,233,90,576,33.82
Justice of the Supreme Court #1,No,,Precinct 82,0,470,295,101,866,30.95
Justice of the Supreme Court #1,No,,Precinct 83,-,-,-,-,2148,38.11
Justice of the Supreme Court #1,No,,Precinct 84,0,753,489,175,1417,36.05
Justice of the Supreme Court #1,No,,Precinct 85,0,1904,857,242,3003,33.64
Justice of the Supreme Court #1,No,,Precinct 86,0,374,181,59,614,30.01
Justice of the Supreme Court #1,No,,Precinct 89,-,-,-,-,2538,32.24
Justice of the Supreme Court #1,No,,Precinct 91,-,-,-,-,184,39.83
Justice of the Supreme Court #1,No,,Precinct 92,-,-,-,-,40,29.41
Justice of the Supreme Court #1,No,,Precinct 93,-,-,-,-,2,40.00
Justice of the Supreme Court #1,No,,Precinct 94,0,0,0,0,0,0.00
Fourth District Court of Appeal #1,Yes,,Precinct 1,-,-,-,-,2600,68.75
Fourth District Court of Appeal #1,Yes,,Precinct 6,-,-,-,-,1030,62.96
Fourth District Court of Appeal #1,Yes,,Precinct 7,0,405,375,156,936,63.89
Fourth District Court of Appeal #1,Yes,,Precinct 8,0,623,695,364,1682,70.88
Fourth District Court of Appeal #1,Yes,,Precinct 9,0,818,386,361,1565,71.23
Fourth District Court of Appeal #1,Yes,,Precinct 10,0,92,99,48,239,61.92
Fourth District Court of Appeal #1,Yes,,Precinct 11,0,430,525,144,1099,68.73
Fourth District Court of Appeal #1,Yes,,Precinct 12,0,1045,1134,414,2593,71.08
Fourth District Court of Appeal #1,Yes,,Precinct 13,0,587,604,236,1427,66.46
Fourth District Court of Appeal #1,Yes,,Precinct 14,-,-,-,-,1040,53.28
Fourth District Court of Appeal #1,Yes,,Precinct 15,-,-,-,-,2043,76.29
Fourth District Court of Appeal #1,Yes,,Precinct 16,0,879,540,493,1912,70.74
Fourth District Court of Appeal #1,Yes,,Precinct 17,-,-,-,-,1063,55.34
Fourth District Court of Appeal #1,Yes,,Precinct 18,0,270,226,135,631,56.95
Fourth District Court of Appeal #1,Yes,,Precinct 19,-,-,-,-,984,58.99
Fourth District Court of Appeal #1,Yes,,Precinct 20,0,234,197,160,591,75.48
Fourth District Court of Appeal #1,Yes,,Precinct 21,0,700,521,395,1616,72.92
Fourth District Court of Appeal #1,Yes,,Precinct 22,0,765,933,327,2025,66.46
Fourth District Court of Appeal #1,Yes,,Precinct 23,-,-,-,-,1745,65.45
Fourth District Court of Appeal #1,Yes,,Precinct 24,-,-,-,-,666,52.65
Fourth District Court of Appeal #1,Yes,,Precinct 25,-,-,-,-,1871,67.42
Fourth District Court of Appeal #1,Yes,,Precinct 26,0,792,900,293,1985,64.36
Fourth District Court of Appeal #1,Yes,,Precinct 28,-,-,-,-,1154,69.69
Fourth District Court of Appeal #1,Yes,,Precinct 29,0,111,217,63,391,69.95
Fourth District Court of Appeal #1,Yes,,Precinct 31,0,409,145,447,1001,75.72
Fourth District Court of Appeal #1,Yes,,Precinct 33,-,-,-,-,223,80.51
Fourth District Court of Appeal #1,Yes,,Precinct 35,0,330,381,178,889,65.80
Fourth District Court of Appeal #1,Yes,,Precinct 36,0,352,433,140,925,67.82
Fourth District Court of Appeal #1,Yes,,Precinct 37,0,1011,1084,480,2575,64.10
Fourth District Court of Appeal #1,Yes,,Precinct 38,-,-,-,-,794,71.66
Fourth District Court of Appeal #1,Yes,,Precinct 39,0,456,262,367,1085,72.00
Fourth District Court of Appeal #1,Yes,,Precinct 40,0,325,315,247,887,64.42
Fourth District Court of Appeal #1,Yes,,Precinct 41,-,-,-,-,1959,67.83
Fourth District Court of Appeal #1,Yes,,Precinct 42,-,-,-,-,2670,71.95
Fourth District Court of Appeal #1,Yes,,Precinct 43,0,1212,730,527,2469,73.79
Fourth District Court of Appeal #1,Yes,,Precinct 45,-,-,-,-,1215,68.14
Fourth District Court of Appeal #1,Yes,,Precinct 46,-,-,-,-,1706,64.57
Fourth District Court of Appeal #1,Yes,,Precinct 47,-,-,-,-,1547,63.85
Fourth District Court of Appeal #1,Yes,,Precinct 49,-,-,-,-,2430,64.75
Fourth District Court of Appeal #1,Yes,,Precinct 50,-,-,-,-,3830,63.15
Fourth District Court of Appeal #1,Yes,,Precinct 51,-,-,-,-,1923,64.16
Fourth District Court of Appeal #1,Yes,,Precinct 52,0,419,351,198,968,67.83
Fourth District Court of Appeal #1,Yes,,Precinct 53,-,-,-,-,1920,66.44
Fourth District Court of Appeal #1,Yes,,Precinct 56,0,599,555,254,1408,68.99
Fourth District Court of Appeal #1,Yes,,Precinct 60,0,88,66,127,281,70.43
Fourth District Court of Appeal #1,Yes,,Precinct 63,-,-,-,-,68,57.14
Fourth District Court of Appeal #1,Yes,,Precinct 65,0,213,37,330,580,83.82
Fourth District Court of Appeal #1,Yes,,Precinct 66,0,413,514,138,1065,71.09
Fourth District Court of Appeal #1,Yes,,Precinct 67,-,-,-,-,1583,72.35
Fourth District Court of Appeal #1,Yes,,Precinct 68,-,-,-,-,1823,65.65
Fourth District Court of Appeal #1,Yes,,Precinct 71,0,1178,1165,476,2819,62.91
Fourth District Court of Appeal #1,Yes,,Precinct 73,-,-,-,-,2726,65.43
Fourth District Court of Appeal #1,Yes,,Precinct 74,0,630,338,427,1395,78.33
Fourth District Court of Appeal #1,Yes,,Precinct 75,0,447,491,164,1102,66.07
Fourth District Court of Appeal #1,Yes,,Precinct 82,0,806,763,375,1944,69.98
Fourth District Court of Appeal #1,Yes,,Precinct 83,-,-,-,-,3474,62.12
Fourth District Court of Appeal #1,Yes,,Precinct 84,-,-,-,-,2579,65.89
Fourth District Court of Appeal #1,Yes,,Precinct 85,-,-,-,-,5981,67.67
Fourth District Court of Appeal #1,Yes,,Precinct 86,0,706,529,208,1443,71.22
Fourth District Court of Appeal #1,Yes,,Precinct 89,-,-,-,-,5407,69.14
Fourth District Court of Appeal #1,Yes,,Precinct 91,-,-,-,-,265,58.24
Fourth District Court of Appeal #1,Yes,,Precinct 92,-,-,-,-,100,73.53
Fourth District Court of Appeal #1,Yes,,Precinct 93,-,-,-,-,3,60.00
Fourth District Court of Appeal #1,Yes,,Precinct 94,-,-,-,-,5,100.00
Fourth District Court of Appeal #1,No,,Precinct 1,-,-,-,-,1182,31.25
Fourth District Court of Appeal #1,No,,Precinct 6,-,-,-,-,606,37.04
Fourth District Court of Appeal #1,No,,Precinct 7,-,-,-,-,529,36.11
Fourth District Court of Appeal #1,No,,Precinct 8,-,-,-,-,691,29.12
Fourth District Court of Appeal #1,No,,Precinct 9,0,353,173,106,632,28.77
Fourth District Court of Appeal #1,No,,Precinct 10,0,67,49,31,147,38.08
Fourth District Court of Appeal #1,No,,Precinct 11,0,225,204,71,500,31.27
Fourth District Court of Appeal #1,No,,Precinct 12,-,-,-,-,1055,28.92
Fourth District Court of Appeal #1,No,,Precinct 13,-,-,-,-,720,33.54
Fourth District Court of Appeal #1,No,,Precinct 14,-,-,-,-,912,46.72
Fourth District Court of Appeal #1,No,,Precinct 15,0,395,125,115,635,23.71
Fourth District Court of Appeal #1,No,,Precinct 16,0,418,203,170,791,29.26
Fourth District Court of Appeal #1,No,,Precinct 17,0,316,359,183,858,44.66
Fourth District Court of Appeal #1,No,,Precinct 18,0,213,166,98,477,43.05
Fourth District Court of Appeal #1,No,,Precinct 19,-,-,-,-,684,41.01
Fourth District Court of Appeal #1,No,,Precinct 20,0,107,47,38,192,24.52
Fourth District Court of Appeal #1,No,,Precinct 21,0,329,157,114,600,27.08
Fourth District Court of Appeal #1,No,,Precinct 22,0,506,406,110,1022,33.54
Fourth District Court of Appeal #1,No,,Precinct 23,0,435,319,167,921,34.55
Fourth District Court of Appeal #1,No,,Precinct 24,-,-,-,-,599,47.35
Fourth District Court of Appeal #1,No,,Precinct 25,0,445,340,119,904,32.58
Fourth District Court of Appeal #1,No,,Precinct 26,0,531,442,126,1099,35.64
Fourth District Court of Appeal #1,No,,Precinct 28,0,217,227,58,502,30.31
Fourth District Court of Appeal #1,No,,Precinct 29,-,-,-,-,168,30.05
Fourth District Court of Appeal #1,No,,Precinct 31,0,180,33,108,321,24.28
Fourth District Court of Appeal #1,No,,Precinct 33,-,-,-,-,54,19.49
Fourth District Court of Appeal #1,No,,Precinct 35,0,224,162,76,462,34.20
Fourth District Court of Appeal #1,No,,Precinct 36,0,222,152,65,439,32.18
Fourth District Court of Appeal #1,No,,Precinct 37,0,664,589,189,1442,35.90
Fourth District Court of Appeal #1,No,,Precinct 38,0,152,97,65,314,28.34
Fourth District Court of Appeal #1,No,,Precinct 39,-,-,-,-,422,28.00
Fourth District Court of Appeal #1,No,,Precinct 40,0,178,193,119,490,35.58
Fourth District Court of Appeal #1,No,,Precinct 41,0,458,341,130,929,32.17
Fourth District Court of Appeal #1,No,,Precinct 42,0,577,350,114,1041,28.05
Fourth District Court of Appeal #1,No,,Precinct 43,-,-,-,-,877,26.21
Fourth District Court of Appeal #1,No,,Precinct 45,0,277,204,87,568,31.86
Fourth District Court of Appeal #1,No,,Precinct 46,-,-,-,-,936,35.43
Fourth District Court of Appeal #1,No,,Precinct 47,0,397,318,161,876,36.15
Fourth District Court of Appeal #1,No,,Precinct 49,0,709,470,144,1323,35.25
Fourth District Court of Appeal #1,No,,Precinct 50,-,-,-,-,2235,36.85
Fourth District Court of Appeal #1,No,,Precinct 51,-,-,-,-,1074,35.84
Fourth District Court of Appeal #1,No,,Precinct 52,0,209,172,78,459,32.17
Fourth District Court of Appeal #1,No,,Precinct 53,0,495,332,143,970,33.56
Fourth District Court of Appeal #1,No,,Precinct 56,0,316,222,95,633,31.01
Fourth District Court of Appeal #1,No,,Precinct 60,-,-,-,-,118,29.57
Fourth District Court of Appeal #1,No,,Precinct 63,-,-,-,-,51,42.86
Fourth District Court of Appeal #1,No,,Precinct 65,-,-,-,-,112,16.18
Fourth District Court of Appeal #1,No,,Precinct 66,0,204,182,47,433,28.91
Fourth District Court of Appeal #1,No,,Precinct 67,-,-,-,-,605,27.65
Fourth District Court of Appeal #1,No,,Precinct 68,-,-,-,-,954,34.35
Fourth District Court of Appeal #1,No,,Precinct 71,0,773,647,242,1662,37.09
Fourth District Court of Appeal #1,No,,Precinct 73,0,673,589,178,1440,34.57
Fourth District Court of Appeal #1,No,,Precinct 74,0,213,72,101,386,21.67
Fourth District Court of Appeal #1,No,,Precinct 75,0,222,236,108,566,33.93
Fourth District Court of Appeal #1,No,,Precinct 82,0,425,309,100,834,30.02
Fourth District Court of Appeal #1,No,,Precinct 83,-,-,-,-,2118,37.88
Fourth District Court of Appeal #1,No,,Precinct 84,-,-,-,-,1335,34.11
Fourth District Court of Appeal #1,No,,Precinct 85,0,1730,855,273,2858,32.33
Fourth District Court of Appeal #1,No,,Precinct 86,0,339,188,56,583,28.78
Fourth District Court of Appeal #1,No,,Precinct 89,0,1422,795,196,2413,30.86
Fourth District Court of Appeal #1,No,,Precinct 91,-,-,-,-,190,41.76
Fourth District Court of Appeal #1,No,,Precinct 92,-,-,-,-,36,26.47
Fourth District Court of Appeal #1,No,,Precinct 93,-,-,-,-,2,40.00
Fourth District Court of Appeal #1,No,,Precinct 94,0,0,0,0,0,0.00
Fourth District Court of Appeal #2,Yes,,Precinct 1,0,928,936,692,2556,67.82
Fourth District Court of Appeal #2,Yes,,Precinct 6,-,-,-,-,989,61.05
Fourth District Court of Appeal #2,Yes,,Precinct 7,0,415,378,149,942,64.34
Fourth District Court of Appeal #2,Yes,,Precinct 8,0,621,686,367,1674,70.48
Fourth District Court of Appeal #2,Yes,,Precinct 9,0,800,386,362,1548,70.68
Fourth District Court of Appeal #2,Yes,,Precinct 10,0,86,100,51,237,61.24
Fourth District Court of Appeal #2,Yes,,Precinct 11,0,421,525,139,1085,68.24
Fourth District Court of Appeal #2,Yes,,Precinct 12,0,1026,1134,412,2572,70.60
Fourth District Court of Appeal #2,Yes,,Precinct 13,0,564,600,244,1408,65.52
Fourth District Court of Appeal #2,Yes,,Precinct 14,-,-,-,-,1038,52.88
Fourth District Court of Appeal #2,Yes,,Precinct 15,-,-,-,-,1989,75.00
Fourth District Court of Appeal #2,Yes,,Precinct 16,0,871,530,487,1888,69.41
Fourth District Court of Appeal #2,Yes,,Precinct 17,-,-,-,-,1061,54.97
Fourth District Court of Appeal #2,Yes,,Precinct 18,0,271,227,140,638,57.89
Fourth District Court of Appeal #2,Yes,,Precinct 19,-,-,-,-,973,58.05
Fourth District Court of Appeal #2,Yes,,Precinct 20,0,249,195,150,594,75.67
Fourth District Court of Appeal #2,Yes,,Precinct 21,0,658,494,404,1556,70.47
Fourth District Court of Appeal #2,Yes,,Precinct 22,0,746,947,333,2026,66.47
Fourth District Court of Appeal #2,Yes,,Precinct 23,-,-,-,-,1721,64.26
Fourth District Court of Appeal #2,Yes,,Precinct 24,-,-,-,-,643,50.75
Fourth District Court of Appeal #2,Yes,,Precinct 25,-,-,-,-,1848,66.96
Fourth District Court of Appeal #2,Yes,,Precinct 26,0,779,887,300,1966,63.89
Fourth District Court of Appeal #2,Yes,,Precinct 28,-,-,-,-,1147,68.97
Fourth District Court of Appeal #2,Yes,,Precinct 29,0,114,209,65,388,68.79
Fourth District Court of Appeal #2,Yes,,Precinct 31,0,416,146,438,1000,75.99
Fourth District Court of Appeal #2,Yes,,Precinct 33,-,-,-,-,216,77.98
Fourth District Court of Appeal #2,Yes,,Precinct 35,0,329,361,190,880,65.43
Fourth District Court of Appeal #2,Yes,,Precinct 36,0,354,420,144,918,67.30
Fourth District Court of Appeal #2,Yes,,Precinct 37,0,998,1076,476,2550,63.65
Fourth District Court of Appeal #2,Yes,,Precinct 38,-,-,-,-,791,71.91
Fourth District Court of Appeal #2,Yes,,Precinct 39,0,436,258,370,1064,70.60
Fourth District Court of Appeal #2,Yes,,Precinct 40,0,318,313,250,881,64.12
Fourth District Court of Appeal #2,Yes,,Precinct 41,-,-,-,-,1908,66.09
Fourth District Court of Appeal #2,Yes,,Precinct 42,-,-,-,-,2643,71.16
Fourth District Court of Appeal #2,Yes,,Precinct 43,0,1205,728,519,2452,73.30
Fourth District Court of Appeal #2,Yes,,Precinct 45,-,-,-,-,1202,67.11
Fourth District Court of Appeal #2,Yes,,Precinct 46,-,-,-,-,1683,63.82
Fourth District Court of Appeal #2,Yes,,Precinct 47,0,533,667,316,1516,62.54
Fourth District Court of Appeal #2,Yes,,Precinct 49,-,-,-,-,2395,63.99
Fourth District Court of Appeal #2,Yes,,Precinct 50,-,-,-,-,3719,61.55
Fourth District Court of Appeal #2,Yes,,Precinct 51,-,-,-,-,1863,62.25
Fourth District Court of Appeal #2,Yes,,Precinct 52,0,418,349,201,968,68.17
Fourth District Court of Appeal #2,Yes,,Precinct 53,-,-,-,-,1918,66.23
Fourth District Court of Appeal #2,Yes,,Precinct 56,0,569,544,255,1368,66.89
Fourth District Court of Appeal #2,Yes,,Precinct 60,0,92,65,123,280,69.83
Fourth District Court of Appeal #2,Yes,,Precinct 63,-,-,-,-,68,57.63
Fourth District Court of Appeal #2,Yes,,Precinct 65,0,209,36,323,568,81.84
Fourth District Court of Appeal #2,Yes,,Precinct 66,-,-,-,-,1029,68.51
Fourth District Court of Appeal #2,Yes,,Precinct 67,-,-,-,-,1554,71.19
Fourth District Court of Appeal #2,Yes,,Precinct 68,-,-,-,-,1777,64.11
Fourth District Court of Appeal #2,Yes,,Precinct 71,0,1150,1149,471,2770,61.79
Fourth District Court of Appeal #2,Yes,,Precinct 73,-,-,-,-,2709,64.84
Fourth District Court of Appeal #2,Yes,,Precinct 74,0,609,337,432,1378,77.81
Fourth District Court of Appeal #2,Yes,,Precinct 75,0,438,470,173,1081,64.23
Fourth District Court of Appeal #2,Yes,,Precinct 82,0,794,762,372,1928,69.55
Fourth District Court of Appeal #2,Yes,,Precinct 83,-,-,-,-,3412,61.11
Fourth District Court of Appeal #2,Yes,,Precinct 84,-,-,-,-,2522,64.52
Fourth District Court of Appeal #2,Yes,,Precinct 85,-,-,-,-,5941,67.26
Fourth District Court of Appeal #2,Yes,,Precinct 86,0,703,537,199,1439,71.24
Fourth District Court of Appeal #2,Yes,,Precinct 89,-,-,-,-,5369,68.81
Fourth District Court of Appeal #2,Yes,,Precinct 91,-,-,-,-,269,58.61
Fourth District Court of Appeal #2,Yes,,Precinct 92,-,-,-,-,96,70.07
Fourth District Court of Appeal #2,Yes,,Precinct 93,-,-,-,-,3,60.00
Fourth District Court of Appeal #2,Yes,,Precinct 94,-,-,-,-,5,100.00
Fourth District Court of Appeal #2,No,,Precinct 1,-,-,-,-,1213,32.18
Fourth District Court of Appeal #2,No,,Precinct 6,0,260,299,72,631,38.95
Fourth District Court of Appeal #2,No,,Precinct 7,-,-,-,-,522,35.66
Fourth District Court of Appeal #2,No,,Precinct 8,-,-,-,-,701,29.52
Fourth District Court of Appeal #2,No,,Precinct 9,0,368,171,103,642,29.32
Fourth District Court of Appeal #2,No,,Precinct 10,-,-,-,-,150,38.76
Fourth District Court of Appeal #2,No,,Precinct 11,0,233,201,71,505,31.76
Fourth District Court of Appeal #2,No,,Precinct 12,-,-,-,-,1071,29.40
Fourth District Court of Appeal #2,No,,Precinct 13,-,-,-,-,741,34.48
Fourth District Court of Appeal #2,No,,Precinct 14,-,-,-,-,925,47.12
Fourth District Court of Appeal #2,No,,Precinct 15,0,413,126,124,663,25.00
Fourth District Court of Appeal #2,No,,Precinct 16,0,436,217,179,832,30.59
Fourth District Court of Appeal #2,No,,Precinct 17,-,-,-,-,869,45.03
Fourth District Court of Appeal #2,No,,Precinct 18,0,211,163,90,464,42.11
Fourth District Court of Appeal #2,No,,Precinct 19,-,-,-,-,703,41.95
Fourth District Court of Appeal #2,No,,Precinct 20,0,92,51,48,191,24.33
Fourth District Court of Appeal #2,No,,Precinct 21,0,368,180,104,652,29.53
Fourth District Court of Appeal #2,No,,Precinct 22,0,523,396,103,1022,33.53
Fourth District Court of Appeal #2,No,,Precinct 23,0,462,331,164,957,35.74
Fourth District Court of Appeal #2,No,,Precinct 24,-,-,-,-,624,49.25
Fourth District Court of Appeal #2,No,,Precinct 25,0,450,346,116,912,33.04
Fourth District Court of Appeal #2,No,,Precinct 26,0,543,444,124,1111,36.11
